ID_REF,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10359571,5127.480827,5229.2,5366.119173,5456.6,5318.4,5180.2,5709.62037,6262.8,6288.775868,6312.5,6462.197786,6632.3,6710.055976,6305,6295.606632,6269.7,6029.354367,5756.9,5689.080558,5636.9,5574.281827,5490.4,5254.176616,5072.2
10360631,3539.98912,3746.9,3849.966197,4011.4,4329.577553,4558.6,4506,4453.4,4644.563091,4861.5,4903.886909,4920.5,4401.028556,3614.5,3139.416143,2710.8,2169.505301,1848.8,2018.894213,2231,2281.753548,2338.7,2736.728426,3258.3
10367641,147.2555328,140.5,125.6543779,113.8,113.1280279,111.9,110.5598214,108.1,102.6714286,98.6,100.6052083,104.1,108.0947917,110.6,100.05,89.5,100.4517778,111.6,111.7997489,112,122.882067,137.8,146.2164063,150.4
10370931,1385,1504.00097,1601.3,1508.7,1416.1,1441.95,1467.8,1360.4,1207.3,1144.776833,1105.8,1092.869151,1077.7,840.8290166,617.2,789.65,962.1,931.3,900.5,1086.389121,1290.5,1313.936117,1330.7,1352.773792
10371400,210.9947588,191.8,179.4408451,173.8,192.4,211,204.55,198.1,226.355934,278.1,329.6223026,391.9,488.6356249,563.9,580.4177176,553.9,672.28125,711.2,643.1813559,547.4,506.6891662,463.4,349.593874,244.8
10371959,340.0488176,360.2,376.9511824,386.4,358.9,331.4,352.05,372.7,336.85,301,313.5,326,285.4,244.8,284.6,324.4,316.9,309.4,327.9506542,351.1,357.3244158,379.3,341.41875,327.2
10372130,404.9,379.2,353.5,354.3783784,356.1,357.7970143,360.9,397.8246073,432.5,426.85,421.2,470,518.8,497.7664927,415.6,424.8467223,433,439.2549769,446.3,463.0795508,475.3,413.7,352.1,378.5
10378482,227.1,240.644898,261.8,281.7915286,254.4,273.51875,281.2,275.65,270.1,283.55,297,276.6,256.2,264.3,272.4,254,235.6,241.25,246.9,217.55,188.2,206.6125964,225.7,226.400977
10378848,2680.3,2445.24892,2340.3,2348.35,2356.4,2348.05,2339.7,2342.364021,2347.3,2351.277652,2358.6,3220.004976,4261.9,4586.303351,4724.6,4708.693439,5101.1,4378.388918,3860,3486.686082,3305.1,3547.05,3789,3299.70108
10379968,199.5612245,210,199.4590022,159.9,168.30625,171.5,168.05,164.6,167.3,170,157.2,144.4,149.1,153.8,153.5,153.2,166.25,179.3,160.45,141.6,162.9586746,185.5,186.7801009,188
10381006,417,371.65,326.3,367.1,407.9,368.4,328.9,345.7636364,370.9,382.8919084,438.8,442.2494261,450.6,476.3477055,508.5,532.70286840000006,545.6,523.35,501.1,526.2,551.3,470.9,390.5,403.75
10388938,498,579.4,557.0102482,505.9,360.0897518,243,305.1436555,391.1,424.4342482,488.2,873.36875,1008.2,786.85,565.5,585.2355556,619,647.9565932,678,716.5578512,740,737.3961425,729.9,570.8038575,416.6
10394538,1788.3,1757.35,1726.4,1921.7,2117,1912.95,1708.9,1937.683716,2209,2268.635401,2311.5,2376.180883,2415.1,2266.509034,1979,1719.88125,1609.4,1649.55,1689.7,1684.616274,1672,1617.633726,1570.8,1679.55
10395259,1899.583612,2357.6,2443.891996,2521.5,2790.909358,2999.3,2997.723348,2993.2,2932.278485,2819.2,2685.863382,2213.2,2040.420291,1852.5,1593.194594,1428.7,1426.03681,1423.4,1305.954556,1191.1,1196.939902,1212.5,1280.275132,1424.8
10395805,652.4,630.44375,623.6,640.85,658.1,656.470088,652.5,637.079912,624,636,657.6,680.6770099,702.4,713.5488798,728.5,891.4741103,1042.4,906.0518121,761.6,752.7349332,744.4,679.9249273,617.5,608.6883273
10397518,1604.40224,1611.6,1625.39776,1635.5,1560.83313,1458.4,1404.06687,1377.5,1389.527033,1412.3,1445.772967,1468.5,1352,1235.5,1378.721346,1599.5,1751.098941,1869.8,1958.829713,2003.2,1989.453972,1856.1,1679.98125,1600.9
10399478,1334.1,632.4,1045.55,1458.7,1442.25,1425.8,2356.122215,3298,3309.829035,3321.4,3556.452233,3978.2,4575.796518,4975.4,4335.948866,3404.6,2917.968688,2475.5,1820.832446,1110.6,1646.258401,1932.5,2007.091599,2035.8
10399680,104.4517305,96.5,87.49201954,82.3,86.3,90.3,87,83.7,84.73058511,86.8,89.40326105,93.1,100.7661538,106.3,97.45,88.6,110.4,132.2,129.0375,125.6,125.3087343,125,114.9652178,113
10401138,1489.5,1555.2,1415.25,1275.3,1298.25,1321.2,1275.45,1229.7,1315.45,1401.2,1364.8,1328.4,1419.605712,1544.2,1594.614909,1640.9,1712.953442,1789.1,1866.425937,1629.1,1558.952292,1502.3,1450.928958,1423.8
10402615,2351,2320.468294,2289.3,2288.331706,2288,2299.52931,2333,3132.07056,4100.5,4440.30013,4588.8,4544.963841,4777,4197.688627,3758.4,3403.755123,3224.3,3436.65,3649,3240.529444,2693.4,2428.720556,2302.7,2326.85
10404700,1832.192271,1821.6,1892.925776,1974.7,1992.024224,1998.9,1956.3,1913.7,1938.993685,1995.6,2137.952295,2261.7,2282.104019,2289.8,2230.21919,2190.7,2304.9,2329.8,2181.25,2032.7,2138.05,2243.4,2060.707729,1860.4
10406598,1128.5860049999999,1183,1211.995186,1261.1,1234.0625,1230.2,1276.117874,1337.3,1361.668596,1380,1394.486132,1412.5,1478.177399,1531.1,1491.387129,1422.4,1358.121082,1295.5,1232.791789,1197.7,1239.65,1281.6,1186.15,1090.7
10407591,180.7457672,171.5,159.2917328,151.8,177.6,203.4,178.05,152.7,161.6922053,173,177.1577947,179,166.7192494,150.1,142.2680839,137.7,135.8626667,135.1,141.6,148.1,147.6,147.1,162.6587045,189.6
10409278,199.8620972,172.8,155.1724544,146.9,198.1799972,269.2,297.5285608,327.5,403.394567,488,542.9149438,744.5,847.74375,879.4,795.4,711.4,808,904.6,876.1565135,808.4,599.6386643,378,294.3202706,240.2
10410644,163.75,153.7,172.96875,180.7,175.05,169.4,170.8,172.2,161.1,150,157.4,164.8,143.35,121.9,131.35,140.8,124,107.2,109.7880645,114.3,117.7078178,122.7,145.7541176,165.3
10412921,148.5,146.0143695,141.9,135.7780903,127.3,112.335589,102,114.9878125,129.8,132.5225323,134,134.7083141,135.6,149.0256034,161.8,168.36875,170.7,167.1,163.5,170.4,177.3,164.0777778,150.1,149.2441734
10426042,125.2353554,135.5,147.320907,160.6,176.2211695,185.8,186.0495335,235.8,206.03125,193.1,196.4,199.7,198.45,197.2,198.5263158,202,223.4736842,242.8,202.796809,153.3,138.193788,129.2,122.809403,119.8
10433219,2530.977367,2450,2398.892314,2367.2,2355.46686,2341.9,2206.78846,2083.2,2123.911923,2192.5,2244.264301,2306.3,2422.08374,2537.8,2598.312078,2651.3,2721.481143,2783.7,2829.296816,2852.3,2827.345947,2787.8,2764.325608,2646
10438769,3779.8,3575.1,3844.5,4113.9,3575.261243,2754.9,2235.135912,1792.4,1333.852845,1080,1114.945018,1197.9,1383.688076,1715.3,2585.266906,3261.4,3220.25,3566.7,3835.125,3943.8,3870.45,3797.1,3890.8,3984.5
10443463,234.9,161.7527544,86,83.0217992,80.6,71.60121962,63.6,61.8742268,61.2,64.36351931,70.3,76.68921844,84.5,94.77640469,105,110.7579897,99.8,284.2237227,385.7,416.8200273,429.1,313.8,198.5,216.7
10446376,5455.5,5185.741951,4844,4724.424719,4655.7,4628.830499,4601.2,4478.852831,4378.4,4624.906216,4993.3,5256.193784,5397.2,5322.85,5248.5,5457.2,5665.9,5662.95,5660,5677.715223,5706.9,5735.084777,5353.2,5442.7125
10447167,826.6527532,819.3,774.5019289,736.2,766.45,796.7,714.45,632.2,675.268,729.2,743.1034715,869.5,902.64375,913.1,887.75,862.4,874.35,886.3,873.75,861.2,956.65,1052.1,946.9953179,834.7
10448441,578.1,540.8496036,497.6,489.8420838,483.5,469.7691389,469.4,447.1024444,433.5,428.4147431,424.4,417.2703125,412.7,419.1925612,431.8,451.8574388,465.8,463,460.2,480.4,500.6,489.65,478.7,528.4
10449452,613.3276156,489,548.8875,562,502.9247138,406.8,317.3752862,265,292.65,320.3,277.55,234.8,326.4108536,428.7,440.5353559,452.7,561.6305807,718.9,855.6732098,933.1,894.1411265,820.9,727.1444158,644.6
10451110,6548.2,6597.9,6468.716498,6289.7,6191.133502,6142.4,6157.444195,6200.1,6832.993466,7486.6,7544.489851,7591.1,7714.813861,8372.2,7921.108981,7617.4,7428.684769,7341.1,7390.05,7439,7086.520532,6665.4,6547.629468,6498.5
10451123,2240,2024.670619,1837.8,2223.030574,2616.1,2624.21763,2632.1,2789.351796,2939,2831.5,2964.5,2747.51875,2658.7,2712.65,2766.6,2568.95,2371.3,2550,2728.7,2618.452125,2459.4,2370.014113,2306.3,2275.813144
10451495,1477.792342,1443,1426.507658,1418.7,1451.301095,1518.7,1650.548905,1747.6,1660.25,1572.9,1763.55,1954.2,1904.25,1854.3,1880.1,1905.9,1875.304254,1735.6,1726.922827,1704.8,1592.127173,1492.9,1498.4,1503.9
10454286,535.2,608.0472046,664.4,628.3831737,581.6,502.7583657,445.4,402.8228843,381.9,411.45,441,369.8,298.6,332.3,366,351.85,337.7,355.9117978,383.9,399.9482723,417.8,453.2439972,490.9,511.6987281
10457862,550.5,601.1580962,674.1,714.5623249,684,797.7875,832.4,748.439579,644.2,612.2730536,592.5,580.3113878,568.8,545.0259796,528.7,558.3,587.9,562.667485,528.8,512.282515,504.4,534.8,565.2,557.85
10460157,4996.1,5061.279879,5087.7,5083.255169,5070.4,4816.092435,4463.3,4297.02827,4133.3,3832.744428,3434.3,3466.916528,3511.3,3588.977222,3642.4,3536.65,3430.9,3620.673906,3845.3,3886.391655,3929.1,4162.196714,4491.8,4791.057846
10463224,1280.9,1446.80934,1597.9,1605.713855,1612.3,1641.579718,1665.2,1530.857439,1333.4,1157.169174,1066.4,1051.14252,1041.2,1031.509423,1016.8,880.2232561,738.3,711.2181272,700.7,739.8377241,827.1,1041.731111,1230.6,1256.078251
10466304,176.0438961,169.5,175.441716,182.8,184.4383955,186.4,232.653401,290.4,307.5505843,384.5,404.0758138,423.4,440.6994811,461.3,508.1497051,542.1,490.7910769,431.3,421.5540066,412.1,377.0763906,323.5,249.5346298,192.3
10469867,573.3780701,591.3,632.62572,663.8,653.85,643.9,673.75,703.6,650.6,597.6,683,768.4,702.5863125,633.4,629.6400501,626.3,607.2736374,571.5,585.38125,588.8,572.9,557,558.7962099,563.1
10471880,68.4,51.3,53.35,55.4,51.25,47.1,48.6,48.1,47.60625,46.7,44.7,43.2,44.55,45.9,45.22444444,44,42.42555556,41.4,45.15,48.9,47.45,46,65.75,85.5
10472923,3602.007247,3406.8,2885.230343,2563.3,2406.788407,2338.9,2446.95,2555,2185.65,1816.3,1977.850054,2244.4,2435.935384,2656.6,3093.829751,3424.8,3456.895238,3484.9,3585.573988,3712.8,3803.970338,3893.1,4021.245249,4101.1
10473224,404.2,394.9,452.5099274,530.3,565.0971038,602.4,544.1375,521.5,542.65,563.8,563.3798742,562.2,546.7201258,532,540.1,548.2,524.6332632,483.4,439.8806398,405.7,390.9360971,384.5,399,413.5
10478424,2383.4,2336.938253,2277.7,2261.644741,2244,2139.367006,2049.1,2080.183024,2139.4,2207.476475,2288.7,2379.51247,2473.4,2580.928032,2606.3,2616.625,2618.1,2551.1,2484.1,2498.2,2512.3,2425.25,2338.2,2360.8
10480035,184.7,179.690334,169.4,149.709666,135.3,352.6584724,589.7,621.0915276,632.8,589.3,545.8,570.9,596,449.4176426,281.3,249.5648267,231.4,217.887692,159.2,188.86875,199.5,183.8,168.1,176.4
10485514,4206.4,4123.572535,4039.3,3823.675599,3538.4,3252.649894,2977.5,2701.649511,2547.5,2635.536111,2811.6,3046.33272,3339.7,3692.386729,3999.5,4163.490605,4147.4,4226.1770990000005,4274.9,4290.942962,4309.1,4494.39869,4664.1,4465.852461
10490946,3687.30683,3811.9,3777.586811,4235.7,3697.491935,3269.3,2891.195565,2693.5,2896.8,3100.1,2704.401407,2179.7,1935.948593,1821.2,1835.8,1850.4,1841.647517,1822.9,1781.302483,1749.7,1752.291098,1760,2498.502072,3397.3
10491780,393.7,359.35,325,337.7,350.4,309.85,269.3,316.2291694,400.8,487.7903417,576.9,653.2935961,721.9,795.0868928,800.2,722.478015,649.8,566.853235,518.9,556.45,594,488.1,382.2,387.95
10493086,1835.95,1756.7,1887.55,2018.4,1972.65,2140.1,2110.848398,2053.8,1923.007852,1823.6,1875.95,1928.3,1816.9,1705.5,1756.8,1808.1,1735.8,1663.5,1685.950231,1728.7,1781.269554,1836.3,1887.130214,1915.2
10495035,1096.9,1154.081419,1217.4,1294.810623,1388.6,1545.269871,1467.7,1540.983641,1591.8,1617.183409,1641.8,1703.976701,1749.1,1667.275866,1537.5,1445.839954,1362.1,1268.43418,1214.8,1236.85,1258.9,1121.15,983.4,1025.538088
10498978,616.5,554.3849642,479.7,463.3944879,448.9,407.8205479,377.5,397.1910247,441.7,563.5089753,660.5,651.8991304,635.3,609.4008696,591.5,598.9415222,618.9,770.1084778,901.6,718.3649097,616.6,583.9038403,570.9,593.7
10501235,3139.9,3167.036235,2882.9,2902.698164,2954.5,3207.761218,3558.1,3800.354095,4009.2,4218.160216,4341.5,4357.226308,4362.9,4213.156556,3968.8,3769.073084,3604.8,3487.57036,3429.5,3550.4,3671.3,3353.6,3035.9,3077.9761
10502772,640.5,578.8,738.05,897.3,892.7019802,884.4,877.794555,867,777.9534648,696.8,727.75,758.7,667.5,576.3,580.6,584.9,515.85,446.8,456.7958117,480.3,548.8864161,502,647.35,702.2
10510624,471.2059952,449.2,513.85,540.6,528.914346,511.6,499.585654,493.2,494.3966079,497.8,541.4424546,606.7,654.9595627,691.4,712.6867812,724.9,729.9145936,732,703.0703909,646.7,556.2779952,492.8,492.2956187,491.8
10514779,2315.3,2468.188318,2592.1,2576.259592,2547.2,2508.440408,2482.9,2524.5,2322.2,2372.95,2380.2,2271.05,2161.9,2216.8,2271.7,2179.6,2087.5,2111.95,2136.4,2106.25,2076.1,2146.340479,2242,2276.871204
10517312,851.9,846.2975897,840.1,813.9966705,700,677.6452632,651.4,611.7297368,586,603,620,615.2500669,604.3,571.6999331,545.3,562.681402,595.6,636.4143255,676.9,699.4890781,725.5,814.6651944,885.2,870.7281596
10518781,702.5,579.3,456.1,485.45,514.8,444.9638349,407.3,274.4299,191.7,154.6562842,132.3,115.9013158,108.1,110.6949768,117.2,137.387086,172.8,220.8186774,295.6,500.3492599,659.2,613.05,566.9,634.7
10520096,401.3,377.1,394.1,411.1,394,376.9,381.85,386.8,345.4,304,305.9,307.8,299.85,291.9,332,372.1,362.9,353.7,377.4825607,411.7,433.2174393,392.5,418.2125,425.5
10522250,1598.037064,1504.1,1458.893023,1398.8,1295.881977,1225.7,1277.95,1330.2,1220.601465,1095.7,1076.375066,1060.5,1018.273469,987.9,1049.45,1111,967.4,823.8,877.8395408,979.1,1093.580978,1220.1,1337.292417,1453.3
10523281,464,484.95,505.9,436.45,367,371.5,376,345.45,314.9,360.2206751,406.9,408.3172359,409.7,427.0784676,458.6,498.6441677,485.7,528.8625,543.7,517.4,491.1,561.45,631.8,547.9
10526232,372.7537092,387.8,424.1983887,467.3,499.4979021,516.5,448.2418453,364.4,339.4628392,325.2,316.1953155,312.1,334.45,356.8,302.4274449,246.5,244.1225551,243.3,261.3003918,321.1,376.33125,398.5,382.35,366.2
10526853,931.8076044,1020.3,914.85,809.4,948.65,1087.9,1047.15,1006.4,1068.35,1130.3,1069.247021,1099.1,880.36875,786.2,807.35313,844,885.14687,910.8,843.75,776.7,794.9176271,819.1,826.5747685,835.7
10530733,1083,1206.593472,1331.5,1496.227625,1397,1567.16875,1642.4,1630.75,1619.1,1738.15,1857.2,1765.778987,1628.7,1548.011985,1476.6,1414.521315,1337.1,1147.96659,936.8,783.1211232,703.2,740.2545024,817.2,937.9381187
10533386,466.2,461.85,457.5,469.85,482.2,467.15,452.1,495.55,539,511.7748284,475.8,461.3748984,451.6,443.3502732,437.9,430.15625,428,435.5,443,422.25,401.5,407.251932,419.5,446.098068
10534667,67.7,70.34285714,71.7,66.66949153,61.1,60.23050847,59.9,62.3,64.7,59.15,53.6,55.35,59.8,58.75,58.6,60.5,62.4,61.33018868,59.6,58.01981132,57.1,58.22264151,60.5,64.03450135
10542264,826.2,907.1551023,994.1,1000.47677,1007,1118.885647,1259.3,1324.432481,1212.6,1280.025,1298.4,1230.9,1163.4,1190.6,1217.8,1159.5,1101.2,1110.95,1120.7,1063.95,1007.2,1016.35,1025.5,925.85
10545394,2494.584099,2500.5,2511.765901,2520,2385.7,2251.4,2358.15,2464.9,2255,2045.1,2293.020181,2548.6,2556.928237,2564.4,2616.801582,2662.4,2657.349367,2587,2521.54375,2494.9,2512,2529.1,2510.4,2491.7
10545479,201.6,200.95,200.3,201.45,202.6,190.8,179,182.25,185.5,171.05,156.6,164.5,172.4,172.0979167,171.4,169.3020833,167.6,170.1344828,179.8,177.1375,176.7,179.5504016,185.2,194.7995984
10545862,109.6447684,98.8,86.92908654,80.2,97.95,115.7,114.55,113.4,126.5000403,153.1,189.4019768,237.5,313.2979829,363.8,334.3245866,347,247.6288822,194.4,183.001847,174.9,163.6560293,151.2,136.4456366,121.8
10545865,147.8,133.0842418,118.5,106.3530074,97.1,90.70517799,87.6,99.55,111.5,110.25,109,124.4582294,154,187.3668896,229.3,297.474881,343,318.2491874,334,239.322622,188.6,177.7075251,170,159.5274258
10545869,115.4,133.2982823,168.1,211.154111,262.4,328.5976066,369.7,361.7826382,368.4,259.5158486,204.3,196.7764026,190.9,178.8530824,162.6,139.6785842,116.7,99.57289761,88.1,82.4719346,80,103,126,120.7
10545910,3412.7,3376.913849,3338.5,3240.951779,3147.7,3107.192221,3089.1,3132,3174.9,3096.05,3017.2,3130.75,3244.3,3182.1,3119.9,3342.176259,3565.2,3565.954796,3566.7,3594.842307,3658.1,3842.426638,3550,3472.285901
10546056,986.2327802,954,920.6984698,902.2,915.4,928.6,918.2720137,905.5,901.1779863,899.3,931.8767307,997.6,1115.973269,1201.2,1188.6,1176,1257.95,1339.9,1170.05,1000.2,1064.55,1128.9,1032.85,1023.1
10548194,1796.6,1619.3625,1539.5,1543.35,1547.2,1541.067125,1524.7,1427.464503,1298,1219.5687,1162.2,1120.249672,1099.7,1109.7,1119.7,1046.7,973.7,1071.894614,1236,1363.304378,1501,1719.051008,1860.8,1840.401543
10549276,59.50220862,64.7,110.3897196,152,114.2830636,73.1,68.76935188,65.5,58.87745954,52.4,47.820125,45.5,45.5,43.3,43.05897436,42.5,40.99400183,39.4,38.64702381,38.3,39.56652299,42.4,48.49154876,55.7
10550632,702.8,670.1,675.6,636.99375,620.1,622.1076923,627.3,656.4923077,682.5,619.9971609,556.9,556.0028391,555.7,563.2,570.7,568.5389729,563,533.7610271,507.9,554.820895,614.9,633.6682973,649.8,681.5608077
10551600,690.45,710.4,669.4,601.4,678.5316982,741.4,793.7340586,830.1,850.6404933,860,850.15,840.3,892.35,944.4,912.95,881.5,887.6,893.7,833.8,773.9,833.85,893.8,782.15,670.5
10556463,361.9,431.6673199,504.7,603.9852006,666,697.2960494,711,698.8495702,678,663.0988929,641.2,557.2469134,427.5,267.2525765,137.8,83.50204706,59.9,65.74774436,72.1,72.63089146,73.2,99.83322771,155.3,252.6852415
10557843,729.9,741.8488312,753.8,825.8337447,921.5,974.872281,1036.4,1217.173658,1355.7,1164.3,972.9,1086.95,1201,1064.2,927.4,1000.6,1073.8,861.1,648.4,710.6,772.8,701.15,562.5,670.8652346
10558961,1160.552494,1184.9,1332.858838,1548.5,1709.298399,1853.8,1965.268922,2090.6,2382.771348,2594.4,2578.718807,2562.6,2562.154869,2561.7,2513.149217,2460.8,2307.401561,2123,1870.441164,1649.9,1553.177525,1464.8,1279.061,1151.5
10559333,1135.5,952.35,769.2,811.5,853.8,707.4615595,544.4,524.2220342,506.9,446.7164062,400.4,464.5058004,536.6,545.3443302,554.7,731.8498694,900.4,808.45,1005.4,890.8873689,821.6,790.0626311,776.6,956.05
10559341,1285.093406,1276.1,1448.85,1621.6,1494.833207,1349.2,1327.560283,1305.4,1150.239838,967.5,878.966672,837.4,853.0139681,875.5,885.4022736,897,925.7862038,981.4,1218.597554,1420.4,1272.5,1497.9,1375.794094,1307.6
10561004,197.6503472,185.7,186.4904676,188.7,212.1530137,241.3,254.6065187,260.8,259.4948333,256.7,250.5051667,245.8,261.8,277.8,225.75,173.7,194.65,215.6,193.95,179.4,203.74375,214.5,213.5496528,211.1
10564631,248.9181818,255.6,240.7,225.8,232.7,239.6,234,228.4,234.5,240.6,239.55,238.5,252.05,265.6,256.9,248.2,248.5288,249.4,255.2014966,282.2,253.2375,240.2,240.5818182,241.6
10565479,845.669836,832.3,790.9484143,759.8,801.6034767,860.9,885.4147089,914.4,1040.956679,1159.9,1182.966679,1237.7,1187.115058,1148.1,1115.559942,1098.9,1138.7,1178.5,1109.142627,1029.3,1017.074574,1004.9,933.5145492,860.7
10565846,2190.9,2033.5,1876.1,1956.342386,2110.4,2339.301702,2509.5,2526.027462,2542.2,2701.028449,2385.2,2456.725,2475,2396.7,2318.4,2506.9,2695.4,2485.201202,2256.8,2235.295669,2217.1,2150.003129,2097.8,2144.35
10565962,689.6388366,674.7,623.4017318,579,576.2594316,575.3,588.85,489.9,480.3855533,473.4,469.6810043,465.5,450.6489275,435.2,428.3845149,425.3,502.1,578.9,563.2,547.5,614.0107311,685.4,693.0892689,695.9
10568436,604.7,646.5,688.3,688.3,690.2,661.46875,654.4,676.5091593,720.3,794.5408407,847.1,761.5,675.9,795.4,914.9,887.65,860.4,887.45,914.5,851.12161,768.8,742.5347276,717.6,652.3436624
10569646,1026.880384,1157.9,971.15,784.4,934.15,1083.9,956.9698198,793.4,726.0801802,695.4,730.85,663,564.30625,522,529.7721707,550.1,674.4278293,786.2,682.95,579.7,602.9281553,652.2,728.391461,837.2
10569927,578.9,565.5094106,551.7,487.1738292,433.7,483.9,534.1,488,441.9,465.35,488.8,474.35,520.8,522.529402,526.6,539.920598,550.9,550.75,550.6,550.9028617,551.8,614.3971383,676.4,632.9667602
10572109,301.9,285.1125,277.7,278.356917,280.1,292.093083,303,282.95,262.9,266.95,271,254.9,238.8,253.05,267.3,252.2496711,237.1,236.9503289,236.9,250.0364412,273.6,299.6985664,321.9,334.1149924
10574087,5662,5083.948876,4297.5,3893.251124,3697.4,5014.878317,6532.8,6866.471683,6999.7,6510.35,6021,6481.070414,6960.6,6990.629586,7001.2,6590.876679,5904.9,5212.573321,4243.1,4557.65,4674.1,4528.2,4382.3,5022.15
10575777,1111.1,1116.483729,1128.6,1161.166271,1187,1138.6,1090.2,1157.15,1224.1,1185.35,1338.2,1281.845857,1206.6,1077.191643,988.8,1028.85,1068.9,1058.788889,1042.9,1029.611111,1022.1,1067.65,1113.2,1112.15
10578207,171.6498656,136.1,129.5903312,120,102.0096688,89.3,98.45,107.6,97.27064777,85.7,83.67935223,82.9,84.01384778,87,109.5361522,130.2,123,115.8,165.45,215.1,176,136.9,168.55,200.2
10579852,373.6018667,337.1,335.1331652,333.3,321.1464067,305.7,298.1612288,290.2,269.8573327,254.9,312.35,369.8,346.6,323.4,398.1,472.8,463.75,410.4,373.53125,359.3,370.1930612,387.1,400.7069388,408.3
10580219,7574.2,7516.4,7458.6,7600.8,7743,7619.62891,7441,7338.858727,7266.7,7231.102102,7195.5,7129.883223,7021.1,6668.627038,6384.6,6559.966965,6811.6,6965.256927,7048.9,7055.384593,7062.1,7431.141515,7273.3,7487.39375
10580635,7167.7,6970.291547,6809.3,6742.131266,6666.8,6363.320039,5970.7,5638.208577,5454,5798.789066,6259.7,6480.910934,6586,6529.2,6472.4,6591.744359,6828.7,7233.605641,7520.9,7364.95,7577.9,7557.748367,7508.9,7367.650204
10584634,851.5,1306.600346,1657.3,1778.8984150000001,1858.2,1938.653537,1981,1827.717386,1603.1,1490.317949,1373.9,1133.537801,920,768.8887097,656,588.4163656,523.2,403.9435112,297.4,251.3117088,219,186.1897047,168.7,417.6977025
